FirstName,LastName,Start,Finish,TimeStart,TimeFinish
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-06 20:13:01,2014-01-06 20:18:01
Lidelse,Dedos,Guy's Gyros,Hallowed Grounds,2014-01-07 07:01:01,2014-01-07 07:04:46
Lidelse,Dedos,Hallowed Grounds,Gastech,2014-01-07 07:43:01,2014-01-07 07:50:09
Lidelse,Dedos,Gastech,General Grocer,2014-01-07 12:12:01,2014-01-07 12:18:16
Lidelse,Dedos,General Grocer,Gastech,2014-01-07 14:00:01,2014-01-07 14:06:16
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-07 17:40:01,2014-01-07 17:45:39
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-07 18:47:01,2014-01-07 18:50:05
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-07 20:17:01,2014-01-07 20:20:05
Lidelse,Dedos,Guy's Gyros,Hallowed Grounds,2014-01-08 07:12:01,2014-01-08 07:15:46
Lidelse,Dedos,Hallowed Grounds,Gastech,2014-01-08 07:48:01,2014-01-08 07:55:09
Lidelse,Dedos,Gastech,Brew've Been Served,2014-01-08 12:25:01,2014-01-08 12:28:42
Lidelse,Dedos,Brew've Been Served,Gastech,2014-01-08 13:58:01,2014-01-08 14:01:42
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-08 17:43:01,2014-01-08 17:48:39
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-08 19:47:01,2014-01-08 19:52:01
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-08 21:17:01,2014-01-08 21:22:01
Lidelse,Dedos,Guy's Gyros,Hallowed Grounds,2014-01-09 07:17:01,2014-01-09 07:20:46
Lidelse,Dedos,Hallowed Grounds,Gastech,2014-01-09 07:59:01,2014-01-09 08:06:09
Lidelse,Dedos,Gastech,Roberts and Sons,2014-01-09 12:00:01,2014-01-09 12:08:17
Lidelse,Dedos,Roberts and Sons,Gastech,2014-01-09 13:50:01,2014-01-09 13:58:17
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-09 17:34:01,2014-01-09 17:39:39
Lidelse,Dedos,Guy's Gyros,Hallowed Grounds,2014-01-10 07:08:01,2014-01-10 07:11:46
Lidelse,Dedos,Hallowed Grounds,Gastech,2014-01-10 07:44:01,2014-01-10 07:51:09
Lidelse,Dedos,Gastech,Roberts and Sons,2014-01-10 12:19:01,2014-01-10 12:27:17
Lidelse,Dedos,Roberts and Sons,Gastech,2014-01-10 14:08:01,2014-01-10 14:16:17
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-10 17:49:01,2014-01-10 17:54:39
Lidelse,Dedos,Guy's Gyros,White Building,2014-01-10 18:50:01,2014-01-10 18:59:30
Lidelse,Dedos,White Building,Guy's Gyros,2014-01-10 23:30:01,2014-01-10 23:39:30
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-11 18:51:01,2014-01-11 18:54:05
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-11 20:54:01,2014-01-11 20:57:00
Lidelse,Dedos,Guy's Gyros,Guy's Gyros,2014-01-12 11:32:01,2014-01-12 11:32:01
Lidelse,Dedos,Guy's Gyros,Albert's Fine Clothing,2014-01-12 12:30:01,2014-01-12 12:38:28
Lidelse,Dedos,Albert's Fine Clothing,Guy's Gyros,2014-01-12 14:07:01,2014-01-12 14:15:28
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-12 18:24:01,2014-01-12 18:27:05
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-12 20:53:01,2014-01-12 20:56:03
Lidelse,Dedos,Guy's Gyros,Guy's Gyros,2014-01-12 23:21:01,2014-01-12 23:21:01
Lidelse,Dedos,Guy's Gyros,Bean There Done That,2014-01-13 07:05:01,2014-01-13 07:23:06
Lidelse,Dedos,Bean There Done That,Gastech,2014-01-13 07:52:01,2014-01-13 08:12:11
Lidelse,Dedos,Gastech,Katerina's Café,2014-01-13 12:25:01,2014-01-13 12:28:23
Lidelse,Dedos,Katerina's Café,Gastech,2014-01-13 13:43:01,2014-01-13 13:46:23
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-13 17:48:01,2014-01-13 17:53:39
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-13 19:00:01,2014-01-13 19:05:01
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-13 21:04:01,2014-01-13 21:09:01
Lidelse,Dedos,Guy's Gyros,Hallowed Grounds,2014-01-14 07:43:01,2014-01-14 07:46:46
Lidelse,Dedos,Hallowed Grounds,Gastech,2014-01-14 07:57:01,2014-01-14 08:04:09
Lidelse,Dedos,Gastech,Brew've Been Served,2014-01-14 12:05:01,2014-01-14 12:08:42
Lidelse,Dedos,Brew've Been Served,Gastech,2014-01-14 13:50:01,2014-01-14 13:53:42
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-14 17:41:01,2014-01-14 17:46:39
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-14 19:14:01,2014-01-14 19:17:05
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-14 20:30:01,2014-01-14 20:36:01
Lidelse,Dedos,Guy's Gyros,Gastech,2014-01-15 07:41:01,2014-01-15 07:50:52
Lidelse,Dedos,Gastech,Roberts and Sons,2014-01-15 12:03:01,2014-01-15 12:11:26
Lidelse,Dedos,Roberts and Sons,Gastech,2014-01-15 13:42:01,2014-01-15 13:50:26
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-15 17:48:01,2014-01-15 17:53:39
Lidelse,Dedos,Guy's Gyros,Brew've Been Served,2014-01-15 18:49:01,2014-01-15 18:52:08
Lidelse,Dedos,Brew've Been Served,Guy's Gyros,2014-01-15 20:37:01,2014-01-15 20:40:08
Lidelse,Dedos,Guy's Gyros,Hallowed Grounds,2014-01-16 07:13:01,2014-01-16 07:16:46
Lidelse,Dedos,Hallowed Grounds,Gastech,2014-01-16 07:55:01,2014-01-16 08:02:09
Lidelse,Dedos,Gastech,General Grocer,2014-01-16 12:17:01,2014-01-16 12:23:16
Lidelse,Dedos,General Grocer,Gastech,2014-01-16 13:51:01,2014-01-16 13:57:16
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-16 17:38:01,2014-01-16 17:43:39
Lidelse,Dedos,Guy's Gyros,Brew've Been Served,2014-01-16 19:01:01,2014-01-16 19:04:08
Lidelse,Dedos,Brew've Been Served,Guy's Gyros,2014-01-16 19:46:01,2014-01-16 19:49:08
Lidelse,Dedos,Guy's Gyros,Hallowed Grounds,2014-01-17 07:28:01,2014-01-17 07:31:46
Lidelse,Dedos,Hallowed Grounds,Gastech,2014-01-17 08:00:01,2014-01-17 08:07:09
Lidelse,Dedos,Gastech,Roberts and Sons,2014-01-17 11:56:01,2014-01-17 12:04:26
Lidelse,Dedos,Roberts and Sons,Gastech,2014-01-17 13:59:01,2014-01-17 14:07:26
Lidelse,Dedos,Gastech,Guy's Gyros,2014-01-17 17:40:01,2014-01-17 17:45:39
Lidelse,Dedos,Guy's Gyros,Brew've Been Served,2014-01-18 12:38:01,2014-01-18 12:40:56
Lidelse,Dedos,Brew've Been Served,Brew've Been Served,2014-01-18 13:31:01,2014-01-18 13:31:14
Lidelse,Dedos,Brew've Been Served,Guy's Gyros,2014-01-18 15:36:01,2014-01-18 15:39:45
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-18 18:21:01,2014-01-18 18:24:05
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-18 19:37:01,2014-01-18 19:40:05
Lidelse,Dedos,Guy's Gyros,Katerina's Café,2014-01-19 18:25:01,2014-01-19 18:28:05
Lidelse,Dedos,Katerina's Café,Guy's Gyros,2014-01-19 20:06:01,2014-01-19 20:09:00
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-06 07:46:01,2014-01-06 07:48:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-06 08:14:01,2014-01-06 08:19:12
Loreto,Bodrogi,Gastech,Katerina's Café,2014-01-06 12:01:01,2014-01-06 12:04:23
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-06 14:00:01,2014-01-06 14:03:23
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-06 17:22:01,2014-01-06 17:26:46
Loreto,Bodrogi,Frydos Autosupply n' More,Spetson Park,2014-01-07 03:20:01,2014-01-07 03:35:10
Loreto,Bodrogi,Spetson Park,Spetson Park,2014-01-07 06:37:01,2014-01-07 06:37:01
Loreto,Bodrogi,Spetson Park,Coffee Snack,2014-01-07 07:29:01,2014-01-07 07:30:44
Loreto,Bodrogi,Coffee Snack,Gastech,2014-01-07 08:13:01,2014-01-07 08:26:19
Loreto,Bodrogi,Gastech,Frank's Fuel,2014-01-07 11:33:01,2014-01-07 11:44:02
Loreto,Bodrogi,Frank's Fuel,Albert's Fine Clothing,2014-01-07 12:20:01,2014-01-07 12:24:20
Loreto,Bodrogi,Albert's Fine Clothing,Gastech,2014-01-07 13:57:01,2014-01-07 14:06:27
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-07 17:26:01,2014-01-07 17:30:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-07 18:29:01,2014-01-07 18:31:01
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-07 20:24:01,2014-01-07 20:25:03
Loreto,Bodrogi,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-07 20:35:01,2014-01-07 20:35:01
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-08 07:18:01,2014-01-08 07:20:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-08 07:50:01,2014-01-08 07:55:12
Loreto,Bodrogi,Gastech,Bean There Done That,2014-01-08 11:17:01,2014-01-08 11:29:32
Loreto,Bodrogi,Bean There Done That,Frank's Fuel,2014-01-08 11:40:01,2014-01-08 11:45:01
Loreto,Bodrogi,Frank's Fuel,Brew've Been Served,2014-01-08 12:33:01,2014-01-08 12:46:59
Loreto,Bodrogi,Brew've Been Served,Gastech,2014-01-08 13:46:01,2014-01-08 13:49:42
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-08 17:37:01,2014-01-08 17:41:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-08 18:50:01,2014-01-08 18:51:17
Loreto,Bodrogi,Brew've Been Served,Brew've Been Served,2014-01-08 18:56:01,2014-01-08 18:56:01
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-08 20:19:01,2014-01-08 20:20:18
Loreto,Bodrogi,Frydos Autosupply n' More,Jack's Magic Beans,2014-01-09 03:20:01,2014-01-09 03:32:43
Loreto,Bodrogi,Jack's Magic Beans,Jack's Magic Beans,2014-01-09 07:23:01,2014-01-09 07:26:24
Loreto,Bodrogi,Jack's Magic Beans,Gastech,2014-01-09 08:10:01,2014-01-09 08:18:31
Loreto,Bodrogi,Gastech,Guy's Gyros,2014-01-09 11:53:01,2014-01-09 11:58:58
Loreto,Bodrogi,Sannan Park,Katerina's Café,2014-01-09 12:15:01,2014-01-09 12:17:41
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-09 13:40:01,2014-01-09 13:43:23
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-09 17:33:01,2014-01-09 17:37:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-09 19:25:01,2014-01-09 19:26:18
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-09 20:48:01,2014-01-09 20:49:13
Loreto,Bodrogi,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-09 20:55:01,2014-01-09 20:55:01
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-10 07:23:01,2014-01-10 07:25:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-10 08:10:01,2014-01-10 08:15:12
Loreto,Bodrogi,Gastech,Ouzeri Elian,2014-01-10 12:10:01,2014-01-10 12:12:05
Loreto,Bodrogi,Ouzeri Elian,Gastech,2014-01-10 13:40:01,2014-01-10 13:42:05
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-10 17:25:01,2014-01-10 17:29:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-10 19:02:01,2014-01-10 19:03:05
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-10 20:31:01,2014-01-10 20:32:04
Loreto,Bodrogi,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-10 20:54:01,2014-01-10 20:54:01
Loreto,Bodrogi,Frydos Autosupply n' More,Frank's Fuel,2014-01-11 11:00:01,2014-01-11 11:13:21
Loreto,Bodrogi,Frank's Fuel,Frank's Fuel,2014-01-11 12:27:01,2014-01-11 12:27:01
Loreto,Bodrogi,Frank's Fuel,General Grocer,2014-01-11 12:44:01,2014-01-11 12:48:54
Loreto,Bodrogi,General Grocer,Frydos Autosupply n' More,2014-01-11 14:03:01,2014-01-11 14:12:47
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-12 18:29:01,2014-01-12 18:30:05
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-12 19:33:01,2014-01-12 19:36:01
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-13 07:31:01,2014-01-13 07:33:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-13 08:08:01,2014-01-13 08:13:12
Loreto,Bodrogi,Gastech,Katerina's Café,2014-01-13 11:50:01,2014-01-13 11:53:18
Loreto,Bodrogi,Katerina's Café,Roberts and Sons,2014-01-13 12:10:01,2014-01-13 12:21:29
Loreto,Bodrogi,Roberts and Sons,Gastech,2014-01-13 13:51:01,2014-01-13 13:59:17
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-13 17:11:01,2014-01-13 17:15:46
Loreto,Bodrogi,Frydos Autosupply n' More,Ouzeri Elian,2014-01-13 18:39:01,2014-01-13 18:47:13
Loreto,Bodrogi,Ouzeri Elian,Frydos Autosupply n' More,2014-01-13 19:30:01,2014-01-13 19:39:01
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-14 07:31:01,2014-01-14 07:33:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-14 07:55:01,2014-01-14 08:00:12
Loreto,Bodrogi,Gastech,Frank's Fuel,2014-01-14 11:11:01,2014-01-14 11:22:02
Loreto,Bodrogi,Frank's Fuel,Albert's Fine Clothing,2014-01-14 12:10:01,2014-01-14 12:14:20
Loreto,Bodrogi,Albert's Fine Clothing,Gastech,2014-01-14 13:42:01,2014-01-14 13:51:27
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-14 17:37:01,2014-01-14 17:41:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-14 19:23:01,2014-01-14 19:24:05
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-14 20:26:01,2014-01-14 20:27:05
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-15 07:43:01,2014-01-15 07:45:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-15 08:05:01,2014-01-15 08:10:12
Loreto,Bodrogi,Gastech,Coffee Cameleon,2014-01-15 11:14:01,2014-01-15 11:18:36
Loreto,Bodrogi,Coffee Cameleon,General Grocer,2014-01-15 12:10:01,2014-01-15 12:17:21
Loreto,Bodrogi,General Grocer,Gastech,2014-01-15 13:57:01,2014-01-15 14:03:16
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-15 17:13:01,2014-01-15 17:17:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-15 19:08:01,2014-01-15 19:09:05
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-15 21:00:01,2014-01-15 21:01:02
Loreto,Bodrogi,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-15 21:06:01,2014-01-15 21:06:01
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-16 07:34:01,2014-01-16 07:36:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-16 08:10:01,2014-01-16 08:15:12
Loreto,Bodrogi,Gastech,Ouzeri Elian,2014-01-16 12:00:01,2014-01-16 12:02:05
Loreto,Bodrogi,Ouzeri Elian,Gastech,2014-01-16 13:47:01,2014-01-16 13:49:05
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-16 17:36:01,2014-01-16 17:40:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-16 19:19:01,2014-01-16 19:20:05
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-16 20:18:01,2014-01-16 20:19:05
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-17 07:53:01,2014-01-17 07:55:36
Loreto,Bodrogi,Katerina's Café,Gastech,2014-01-17 08:17:01,2014-01-17 08:22:12
Loreto,Bodrogi,Gastech,Bean There Done That,2014-01-17 11:03:01,2014-01-17 11:15:32
Loreto,Bodrogi,Bean There Done That,Brew've Been Served,2014-01-17 12:22:01,2014-01-17 12:36:51
Loreto,Bodrogi,Brew've Been Served,Gastech,2014-01-17 13:45:01,2014-01-17 13:48:42
Loreto,Bodrogi,Gastech,Frydos Autosupply n' More,2014-01-17 17:22:01,2014-01-17 17:26:46
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-17 18:56:01,2014-01-17 18:57:05
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-17 20:30:01,2014-01-17 20:31:05
Loreto,Bodrogi,Frydos Autosupply n' More,Roberts and Sons,2014-01-18 12:51:01,2014-01-18 13:01:45
Loreto,Bodrogi,Roberts and Sons,Kronos Capital,2014-01-18 13:10:01,2014-01-18 13:14:04
Loreto,Bodrogi,Kronos Capital,Frydos Autosupply n' More,2014-01-18 15:13:01,2014-01-18 15:26:01
Loreto,Bodrogi,Frydos Autosupply n' More,Katerina's Café,2014-01-18 18:32:01,2014-01-18 18:33:45
Loreto,Bodrogi,Katerina's Café,Frydos Autosupply n' More,2014-01-18 20:15:01,2014-01-18 20:16:45
Loreto,Bodrogi,Frydos Autosupply n' More,Brew've Been Served,2014-01-19 18:28:01,2014-01-19 18:29:05
Loreto,Bodrogi,Brew've Been Served,Frydos Autosupply n' More,2014-01-19 20:35:01,2014-01-19 20:36:03
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-06 07:15:01,2014-01-06 07:17:36
Isia,Vann,Katerina's Café,Gastech,2014-01-06 08:01:01,2014-01-06 08:06:12
Isia,Vann,Gastech,Roberts and Sons,2014-01-06 11:46:01,2014-01-06 11:54:17
Isia,Vann,Roberts and Sons,Gastech,2014-01-06 13:40:01,2014-01-06 13:48:17
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-06 17:53:01,2014-01-06 17:57:34
Isia,Vann,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-06 18:07:01,2014-01-06 18:07:01
Isia,Vann,Frydos Autosupply n' More,Ouzeri Elian,2014-01-06 19:29:01,2014-01-06 19:37:13
Isia,Vann,Ouzeri Elian,Frydos Autosupply n' More,2014-01-06 20:56:01,2014-01-06 21:04:13
Isia,Vann,Frydos Autosupply n' More,Spetson Park,2014-01-06 23:01:01,2014-01-06 23:09:54
Isia,Vann,Spetson Park,Spetson Park,2014-01-07 01:10:01,2014-01-07 01:10:01
Isia,Vann,Spetson Park,Spetson Park,2014-01-07 03:25:01,2014-01-07 03:25:01
Isia,Vann,Spetson Park,Coffee Snack,2014-01-07 07:30:01,2014-01-07 07:31:44
Isia,Vann,Coffee Snack,Gastech,2014-01-07 07:45:01,2014-01-07 07:58:19
Isia,Vann,Gastech,Brew've Been Served,2014-01-07 11:56:01,2014-01-07 11:59:42
Isia,Vann,Brew've Been Served,Gastech,2014-01-07 13:29:01,2014-01-07 13:32:42
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-07 17:39:01,2014-01-07 17:43:46
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-07 19:15:01,2014-01-07 19:16:05
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-07 20:21:01,2014-01-07 20:22:05
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-08 06:51:01,2014-01-08 06:54:01
Isia,Vann,Katerina's Café,Gastech,2014-01-08 07:39:01,2014-01-08 07:44:12
Isia,Vann,Gastech,Roberts and Sons,2014-01-08 11:45:01,2014-01-08 11:56:01
Isia,Vann,Roberts and Sons,Gastech,2014-01-08 13:46:01,2014-01-08 13:54:26
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-08 17:27:01,2014-01-08 17:31:46
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-08 18:20:01,2014-01-08 18:21:05
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-08 19:41:01,2014-01-08 19:43:01
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-09 07:30:01,2014-01-09 07:32:36
Isia,Vann,Katerina's Café,Gastech,2014-01-09 07:54:01,2014-01-09 07:59:12
Isia,Vann,Gastech,Brew've Been Served,2014-01-09 11:57:01,2014-01-09 12:00:42
Isia,Vann,Brew've Been Served,Gastech,2014-01-09 13:27:01,2014-01-09 13:30:42
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-09 17:29:01,2014-01-09 17:33:46
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-09 18:50:01,2014-01-09 18:51:05
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-09 19:47:01,2014-01-09 19:48:05
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-10 07:16:01,2014-01-10 07:18:36
Isia,Vann,Katerina's Café,Gastech,2014-01-10 07:59:01,2014-01-10 08:04:12
Isia,Vann,Gastech,Katerina's Café,2014-01-10 12:01:01,2014-01-10 12:04:23
Isia,Vann,Katerina's Café,Gastech,2014-01-10 13:37:01,2014-01-10 13:40:23
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-10 17:29:01,2014-01-10 17:33:46
Isia,Vann,Frydos Autosupply n' More,Roberts and Sons,2014-01-10 19:25:01,2014-01-10 19:35:37
Isia,Vann,Roberts and Sons,Roberts and Sons,2014-01-10 19:39:01,2014-01-10 19:39:01
Isia,Vann,Roberts and Sons,Frydos Autosupply n' More,2014-01-10 21:20:01,2014-01-10 21:31:01
Isia,Vann,Frydos Autosupply n' More,Ahaggo Museum,2014-01-10 23:00:01,2014-01-10 23:07:05
Isia,Vann,Ahaggo Museum,Ahaggo Museum,2014-01-10 23:21:01,2014-01-10 23:21:01
Isia,Vann,Ahaggo Museum,Frydos Autosupply n' More,2014-01-11 03:23:01,2014-01-11 03:35:00
Isia,Vann,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-11 11:00:01,2014-01-11 11:00:01
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-11 18:01:01,2014-01-11 18:05:01
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-11 20:18:01,2014-01-11 20:19:05
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-12 18:32:01,2014-01-12 18:33:05
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-12 19:38:01,2014-01-12 19:39:04
Isia,Vann,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-12 19:50:01,2014-01-12 19:50:01
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-13 07:33:01,2014-01-13 07:35:36
Isia,Vann,Katerina's Café,Gastech,2014-01-13 07:56:01,2014-01-13 08:01:12
Isia,Vann,Gastech,Albert's Fine Clothing,2014-01-13 11:50:01,2014-01-13 11:59:27
Isia,Vann,Albert's Fine Clothing,Gastech,2014-01-13 13:39:01,2014-01-13 13:48:27
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-13 17:30:01,2014-01-13 17:34:46
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-13 19:17:01,2014-01-13 19:18:05
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-13 20:10:01,2014-01-13 20:13:01
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-14 07:10:01,2014-01-14 07:12:36
Isia,Vann,Katerina's Café,Gastech,2014-01-14 07:43:01,2014-01-14 07:48:12
Isia,Vann,Gastech,Katerina's Café,2014-01-14 11:57:01,2014-01-14 12:00:23
Isia,Vann,Katerina's Café,Gastech,2014-01-14 13:42:01,2014-01-14 13:45:23
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-14 17:49:01,2014-01-14 17:53:46
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-14 19:44:01,2014-01-14 19:45:05
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-14 21:36:01,2014-01-14 21:37:04
Isia,Vann,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-14 21:42:01,2014-01-14 21:42:01
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-15 07:23:01,2014-01-15 07:25:36
Isia,Vann,Katerina's Café,Gastech,2014-01-15 07:51:01,2014-01-15 07:56:12
Isia,Vann,Gastech,Brew've Been Served,2014-01-15 11:56:01,2014-01-15 11:59:42
Isia,Vann,Brew've Been Served,Gastech,2014-01-15 13:50:01,2014-01-15 13:53:42
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-15 17:29:01,2014-01-15 17:33:46
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-15 19:02:01,2014-01-15 19:03:05
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-15 20:05:01,2014-01-15 20:06:05
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-16 06:57:01,2014-01-16 07:00:01
Isia,Vann,Katerina's Café,Gastech,2014-01-16 07:45:01,2014-01-16 07:50:12
Isia,Vann,Gastech,Albert's Fine Clothing,2014-01-16 12:15:01,2014-01-16 12:24:27
Isia,Vann,Albert's Fine Clothing,Gastech,2014-01-16 13:53:01,2014-01-16 14:02:27
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-16 17:26:01,2014-01-16 17:30:46
Isia,Vann,Frydos Autosupply n' More,Roberts and Sons,2014-01-16 19:08:01,2014-01-16 19:18:39
Isia,Vann,Roberts and Sons,Frydos Autosupply n' More,2014-01-16 20:55:01,2014-01-16 21:05:39
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-17 07:44:01,2014-01-17 07:46:36
Isia,Vann,Katerina's Café,Gastech,2014-01-17 07:59:01,2014-01-17 08:04:12
Isia,Vann,Gastech,Roberts and Sons,2014-01-17 11:56:01,2014-01-17 12:04:17
Isia,Vann,Roberts and Sons,Gastech,2014-01-17 13:57:01,2014-01-17 14:05:17
Isia,Vann,Gastech,Frydos Autosupply n' More,2014-01-17 17:50:01,2014-01-17 17:54:46
Isia,Vann,Frydos Autosupply n' More,Brew've Been Served,2014-01-17 19:23:01,2014-01-17 19:24:18
Isia,Vann,Brew've Been Served,Frydos Autosupply n' More,2014-01-17 20:44:01,2014-01-17 20:45:17
Isia,Vann,Frydos Autosupply n' More,Frydos Autosupply n' More,2014-01-17 20:51:01,2014-01-17 20:51:01
Isia,Vann,Frydos Autosupply n' More,Katerina's Café,2014-01-18 18:39:01,2014-01-18 18:40:45
